117226;Pushing Hand Away
88127;Turning Hand Clockwise
124413;Swiping Left
44579;Turning Hand Clockwise
61312;Pushing Hand Away
79785;Doing other things
102580;Sliding Two Fingers Down
35250;Stop Sign
76724;Drumming Fingers
45015;Pushing Hand Away
121272;No gesture
2327;Shaking Hand
74359;Turning Hand Clockwise
91077;Drumming Fingers
84834;Pulling Two Fingers In
126520;Doing other things
128758;Rolling Hand Forward
58611;Thumb Down
112390;Sliding Two Fingers Down
36675;Thumb Up
127771;Doing other things
101715;Thumb Down
65549;Pulling Two Fingers In
74684;Doing other things
24915;Stop Sign
90475;Pulling Two Fingers In
94153;Zooming Out With Full Hand
1501;No gesture
8844;Thumb Up
58935;Pulling Two Fingers In
44399;Sliding Two Fingers Up
59566;Thumb Up
109050;No gesture
118351;Doing other things
110974;Zooming Out With Two Fingers
107247;Sliding Two Fingers Down
96939;Rolling Hand Backward
130391;Sliding Two Fingers Left
83839;Swiping Up
79690;Turning Hand Counterclockwise
47125;No gesture
94718;Swiping Left
23883;Thumb Up
142675;Swiping Down
40751;Drumming Fingers
49551;Swiping Up
15245;Zooming Out With Full Hand
90721;Swiping Up
63323;Thumb Up
133453;Pushing Two Fingers Away
101793;Shaking Hand
137462;Drumming Fingers
93602;Swiping Right
41446;Swiping Up
123943;Pulling Hand In
17140;Drumming Fingers
3741;Thumb Up
54596;Doing other things
38172;Turning Hand Counterclockwise
11137;Thumb Down
79299;Rolling Hand Backward
16990;Sliding Two Fingers Right
17889;Shaking Hand
80846;Drumming Fingers
112706;Sliding Two Fingers Up
122524;Swiping Down
50183;Swiping Right
69825;Zooming In With Full Hand
6183;Stop Sign
60872;Zooming Out With Full Hand
50281;Zooming In With Two Fingers
31079;Swiping Down
92429;Zooming Out With Full Hand
129348;Zooming Out With Full Hand
75687;Turning Hand Counterclockwise
141476;Doing other things
94447;Stop Sign
72975;Thumb Down
83917;Sliding Two Fingers Down
129925;Pulling Hand In
135569;Zooming In With Two Fingers
10742;Stop Sign
79426;Sliding Two Fingers Up
5691;Zooming Out With Two Fingers
90876;Drumming Fingers
8851;Zooming In With Two Fingers
88037;Sliding Two Fingers Up
119827;Turning Hand Counterclockwise
26596;Rolling Hand Forward
45035;Turning Hand Clockwise
19138;Zooming Out With Full Hand
27385;Rolling Hand Backward
117129;Doing other things
83656;Zooming Out With Two Fingers
13892;Zooming In With Two Fingers
3189;Shaking Hand
14011;Swiping Up
101145;Zooming Out With Two Fingers
122747;Thumb Down
24269;Swiping Up
39507;Zooming In With Full Hand
128808;Pushing Hand Away
139948;Zooming In With Two Fingers
26814;Doing other things
112103;Zooming In With Two Fingers
43716;Pulling Two Fingers In
72956;Thumb Up
48110;Thumb Up
9588;No gesture
58620;Turning Hand Counterclockwise
109155;Turning Hand Counterclockwise
127561;Doing other things
19381;Sliding Two Fingers Down
84855;Stop Sign
99726;Pulling Two Fingers In
70348;Pulling Two Fingers In
140699;Pulling Two Fingers In
96239;Zooming In With Full Hand
120977;Stop Sign
74688;Swiping Up
138119;Swiping Left
23448;Shaking Hand
63177;Rolling Hand Backward
9479;Pulling Hand In
146191;No gesture
75061;Swiping Right
32651;Pushing Hand Away
29173;Doing other things
49958;Zooming In With Full Hand
139835;Rolling Hand Forward
95535;Zooming In With Two Fingers
47716;Rolling Hand Forward
57737;Pulling Hand In
43969;Sliding Two Fingers Up
143865;Zooming Out With Two Fingers
5268;Doing other things
90466;Pulling Hand In
87203;Swiping Left
143096;Swiping Down
121677;Stop Sign
51433;Rolling Hand Backward
142884;Pushing Two Fingers Away
28085;Swiping Up
31124;Sliding Two Fingers Down
79486;Pushing Hand Away
50812;Zooming In With Two Fingers
65486;Sliding Two Fingers Right
135551;Rolling Hand Backward
73961;Pushing Two Fingers Away
3685;Pushing Two Fingers Away
128944;Sliding Two Fingers Down
101322;Swiping Right
129313;Doing other things
54727;Pulling Hand In
57719;Sliding Two Fingers Up
42906;Doing other things
68734;Zooming In With Full Hand
54009;Turning Hand Clockwise
26376;Swiping Down
22261;Drumming Fingers
75150;Doing other things
123786;Shaking Hand
74192;Doing other things
49808;Shaking Hand
50667;Thumb Up
25679;Zooming Out With Full Hand
68935;Stop Sign
93405;Sliding Two Fingers Left
55457;Pushing Two Fingers Away
107215;Sliding Two Fingers Right
105462;Swiping Up
82056;Stop Sign
22252;Doing other things
136109;Rolling Hand Forward
81171;Swiping Left
33449;Shaking Hand
29743;Shaking Hand
85117;Doing other things
89118;No gesture
85008;Pushing Hand Away
94296;Turning Hand Clockwise
57260;Swiping Left
63681;Swiping Down
106731;Sliding Two Fingers Left
96505;Zooming Out With Two Fingers
144202;Sliding Two Fingers Down
4399;Sliding Two Fingers Down
107447;No gesture
131204;Zooming In With Two Fingers
27729;Turning Hand Clockwise
63055;Doing other things
95790;Swiping Up
79550;Zooming Out With Two Fingers
147278;Doing other things
16821;Sliding Two Fingers Right
86063;Sliding Two Fingers Left
48814;Sliding Two Fingers Right
111034;Zooming In With Two Fingers
97355;Zooming Out With Full Hand
144209;Thumb Up
71370;Swiping Left
122442;Swiping Down
108331;Swiping Up
67077;Swiping Right
127120;Rolling Hand Forward
28246;Turning Hand Counterclockwise
39623;Sliding Two Fingers Left
19933;Swiping Down
3062;Sliding Two Fingers Up
134376;Swiping Down
71759;Doing other things
18453;Sliding Two Fingers Down
28762;Shaking Hand
103507;Sliding Two Fingers Right
112327;Turning Hand Clockwise
102965;Drumming Fingers
8768;Pulling Two Fingers In
73096;Swiping Down
106600;Pulling Two Fingers In
5633;Thumb Down
135670;Pushing Hand Away
32143;Doing other things
87597;Shaking Hand
52937;Thumb Down
67866;Drumming Fingers
104760;Pushing Hand Away
54002;Thumb Up
25755;Thumb Down
124353;Sliding Two Fingers Up
104739;Stop Sign
105774;Sliding Two Fingers Left
32099;Pushing Two Fingers Away
10184;Rolling Hand Backward
106191;Swiping Up
67718;No gesture
95691;Pulling Hand In
54474;Rolling Hand Forward
8739;Sliding Two Fingers Down
102537;Swiping Left
88918;Stop Sign
125595;Sliding Two Fingers Up
129466;Sliding Two Fingers Up
114748;Swiping Left
61617;Drumming Fingers
120101;Shaking Hand
25227;Swiping Right
147441;Pulling Two Fingers In
22612;Swiping Left
61603;Rolling Hand Forward
68736;Turning Hand Counterclockwise
80127;Pushing Hand Away
106533;Drumming Fingers
18203;Swiping Left
30458;Pulling Two Fingers In
127153;Pulling Hand In
112530;Doing other things
47522;No gesture
102939;Stop Sign
55280;Sliding Two Fingers Right
28882;Turning Hand Counterclockwise
66130;Stop Sign
82721;Rolling Hand Backward
146751;Doing other things
101217;Zooming Out With Full Hand
8920;Pulling Hand In
128732;Zooming Out With Two Fingers
142158;Zooming In With Two Fingers
30814;Zooming In With Full Hand
118293;Zooming In With Two Fingers
67531;No gesture
85967;Swiping Right
121851;Zooming In With Two Fingers
1259;Drumming Fingers
75269;Zooming Out With Two Fingers
19327;Turning Hand Clockwise
71980;Stop Sign
119452;Swiping Left
1114;Pulling Two Fingers In
107043;Stop Sign
73540;Turning Hand Clockwise
47834;Swiping Left
131305;Thumb Up
512;Rolling Hand Forward
85092;Swiping Right
84989;Doing other things
71841;Pushing Hand Away
127349;Sliding Two Fingers Up
79269;Pulling Hand In
88050;Sliding Two Fingers Right
31405;Swiping Up
12435;Drumming Fingers
117739;Pushing Two Fingers Away
34351;Sliding Two Fingers Left
47323;Swiping Left
146332;Zooming Out With Two Fingers
56326;Pulling Hand In
117204;Turning Hand Clockwise
23804;Zooming In With Full Hand
99526;Sliding Two Fingers Down
14524;Turning Hand Clockwise
117821;Rolling Hand Forward
101143;Swiping Right
86226;Shaking Hand
24347;Pulling Hand In
3788;Sliding Two Fingers Up
58091;Zooming In With Full Hand
96698;Zooming In With Full Hand
117153;Swiping Left
108950;Doing other things
19490;Doing other things
90944;Zooming In With Full Hand
42718;Pushing Hand Away
46012;Turning Hand Counterclockwise
136398;Rolling Hand Backward
22692;Sliding Two Fingers Down
128533;Pulling Hand In
100625;Swiping Right
146555;Turning Hand Counterclockwise
29521;Zooming In With Full Hand
11784;Sliding Two Fingers Down
101235;No gesture
53518;Swiping Down
5576;Zooming In With Full Hand
71607;Swiping Left
85824;Stop Sign
94671;Pushing Hand Away
67394;Doing other things
139248;Swiping Up
719;Shaking Hand
50331;No gesture
84874;Pushing Two Fingers Away
13630;Pushing Two Fingers Away
17762;Stop Sign
81520;Thumb Down
68262;Zooming In With Full Hand
49224;Stop Sign
100539;Turning Hand Counterclockwise
95338;Turning Hand Counterclockwise
126434;Zooming Out With Two Fingers
143378;Doing other things
13687;Zooming In With Two Fingers
83465;Sliding Two Fingers Right
34173;Swiping Left
56636;Thumb Down
90604;Pushing Hand Away
24473;Zooming In With Two Fingers
30403;Zooming In With Two Fingers
73048;Sliding Two Fingers Up
35978;Turning Hand Clockwise
119417;Sliding Two Fingers Right
57933;Swiping Down
64358;Sliding Two Fingers Left
70707;Swiping Down
48019;Pushing Two Fingers Away
137277;Shaking Hand
34604;Shaking Hand
105139;Zooming In With Two Fingers
63240;Zooming In With Full Hand
70068;Pulling Two Fingers In
134669;Pushing Hand Away
68945;Shaking Hand
120361;Doing other things
37888;Thumb Down
102464;No gesture
135462;No gesture
3103;Doing other things
19169;Swiping Right
49947;Zooming Out With Two Fingers
43736;Swiping Down
122261;Rolling Hand Forward
119742;Doing other things
110152;Zooming In With Two Fingers
124738;Rolling Hand Forward
26011;No gesture
105143;Shaking Hand
128386;Pulling Hand In
66472;Shaking Hand
119512;Sliding Two Fingers Right
69931;Sliding Two Fingers Left
19256;Zooming Out With Two Fingers
126144;No gesture
137170;Zooming Out With Full Hand
42960;Swiping Down
115710;No gesture
87243;Swiping Left
2529;Doing other things
30810;Pulling Hand In
84642;Swiping Up
104730;Swiping Right
109525;Pulling Two Fingers In
131582;Turning Hand Counterclockwise
96692;Pulling Hand In
831;Swiping Right
34918;Sliding Two Fingers Right
18640;Pushing Two Fingers Away
33848;Zooming Out With Two Fingers
125394;Sliding Two Fingers Up
85841;Swiping Down
143183;Zooming Out With Two Fingers
16685;Pulling Hand In
138540;Sliding Two Fingers Down
84312;Shaking Hand
102450;Zooming Out With Full Hand
105965;Pulling Hand In
79623;Drumming Fingers
40323;Rolling Hand Backward
21427;Sliding Two Fingers Left
129612;No gesture
33900;Zooming In With Full Hand
8074;Pulling Two Fingers In
142629;Sliding Two Fingers Down
49294;Pushing Hand Away
19695;No gesture
114145;Rolling Hand Backward
127018;Turning Hand Counterclockwise
134791;Pushing Two Fingers Away
113525;Sliding Two Fingers Down
74119;Stop Sign
75526;Drumming Fingers
55544;Sliding Two Fingers Down
45496;Doing other things
120915;Zooming In With Two Fingers
101358;Drumming Fingers
86990;Sliding Two Fingers Down
40009;Rolling Hand Backward
60716;Zooming Out With Full Hand
116506;Turning Hand Clockwise
74941;Doing other things
142857;Swiping Right
95652;Sliding Two Fingers Right
43524;Stop Sign
18611;Zooming In With Two Fingers
116571;Pulling Two Fingers In
112022;Swiping Right
133508;Sliding Two Fingers Left
104317;Pulling Hand In
77111;Shaking Hand
83405;Pulling Hand In
59343;Sliding Two Fingers Left
101272;Zooming Out With Full Hand
76659;Pushing Hand Away
59779;Pushing Two Fingers Away
31913;No gesture
143523;Swiping Up
110898;Doing other things
74096;Swiping Left
13904;Doing other things
5997;Zooming In With Two Fingers
21497;Pushing Two Fingers Away
6067;Rolling Hand Forward
86554;Drumming Fingers
123253;Sliding Two Fingers Up
82861;Swiping Down
64795;Swiping Left
45549;Zooming Out With Full Hand
122436;Thumb Down
96374;Sliding Two Fingers Left
145864;Swiping Up
82387;Pushing Two Fingers Away
48205;Stop Sign
64922;Thumb Up
101183;Zooming In With Two Fingers
114955;Zooming In With Full Hand
4353;Thumb Up
36390;Pushing Two Fingers Away
74143;Zooming Out With Full Hand
145959;Stop Sign
52911;Pushing Hand Away
98303;Sliding Two Fingers Up
128815;Swiping Up
42485;Stop Sign
34767;Turning Hand Counterclockwise
65905;Pulling Hand In
46167;Swiping Down
64545;Sliding Two Fingers Right
118586;Shaking Hand
142389;Pulling Two Fingers In
54741;Thumb Down
134349;Zooming In With Full Hand
7607;Turning Hand Counterclockwise
8900;Doing other things
29557;Swiping Up
58198;Pulling Hand In
53726;Pushing Two Fingers Away
41716;Shaking Hand
138820;Sliding Two Fingers Right
118565;Sliding Two Fingers Left
89006;Thumb Up
74059;Shaking Hand
123809;Pulling Hand In
131552;Drumming Fingers
130873;Swiping Down
4515;Pushing Hand Away
59254;Swiping Up
41671;Sliding Two Fingers Down
63739;Turning Hand Counterclockwise
54867;Rolling Hand Backward
14741;Swiping Down
112565;Turning Hand Clockwise
116815;Sliding Two Fingers Up
67205;Doing other things
131991;Swiping Right
139324;Swiping Down
21676;Rolling Hand Forward
135893;Sliding Two Fingers Down
92372;Pushing Hand Away
7905;Rolling Hand Backward
133569;Pulling Two Fingers In
98005;Zooming Out With Full Hand
2178;Rolling Hand Backward
102532;Pushing Hand Away
542;Doing other things
68162;Swiping Right
113247;Pushing Two Fingers Away
133929;Zooming Out With Two Fingers
55019;Swiping Right
79195;Pulling Hand In
66196;Sliding Two Fingers Left
3113;Pulling Hand In
17549;Sliding Two Fingers Up
59549;Pulling Hand In
126895;Stop Sign
128774;Swiping Down
144701;Pushing Two Fingers Away
136494;Shaking Hand
84776;Zooming Out With Two Fingers
100109;Pulling Hand In
99643;Sliding Two Fingers Down
138645;Sliding Two Fingers Left
42177;Swiping Right
41118;No gesture
9645;Zooming Out With Full Hand
6836;Doing other things
130776;Swiping Up
7602;Doing other things
20756;Drumming Fingers
20848;Sliding Two Fingers Right
28522;Stop Sign
84615;Thumb Up
102496;Zooming In With Full Hand
19393;Zooming In With Two Fingers
124331;Pushing Two Fingers Away
16012;Pushing Two Fingers Away
110366;Sliding Two Fingers Left
135655;Swiping Right
91868;Swiping Up
66834;Zooming In With Two Fingers
19081;Pushing Hand Away
120552;Swiping Down
44176;Doing other things
119232;Thumb Up
95891;Turning Hand Counterclockwise
7421;Pushing Two Fingers Away
118811;Sliding Two Fingers Down
123602;Swiping Left
128693;Pushing Hand Away
116342;Sliding Two Fingers Right
17224;Thumb Down
79145;Zooming In With Two Fingers
121708;Zooming In With Two Fingers
38418;Sliding Two Fingers Down
93638;Pushing Two Fingers Away
36827;Shaking Hand
127475;Pushing Hand Away
38310;Doing other things
126928;Drumming Fingers
22425;Pulling Hand In
6599;Pulling Hand In
91730;Sliding Two Fingers Right
84679;Stop Sign
114200;Drumming Fingers
147480;Stop Sign
92227;Sliding Two Fingers Down
123897;Pushing Two Fingers Away
113846;Swiping Left
41421;Pushing Hand Away
790;Zooming Out With Full Hand
34622;Drumming Fingers
102097;Doing other things
59574;Drumming Fingers
36170;Pulling Two Fingers In
39572;Zooming In With Two Fingers
29837;Zooming In With Full Hand
130820;Zooming In With Full Hand
51556;Pulling Two Fingers In
34149;Doing other things
11916;Doing other things
129931;Swiping Left
84054;Doing other things
63066;Turning Hand Clockwise
119946;Zooming Out With Two Fingers
17690;Rolling Hand Backward
23723;Pushing Hand Away
73782;Zooming Out With Two Fingers
147843;Shaking Hand
46675;Zooming In With Full Hand
142066;Rolling Hand Forward
66947;Pulling Two Fingers In
42492;Pushing Two Fingers Away
26564;Swiping Down
138630;Swiping Down
146460;Zooming Out With Two Fingers
102543;Rolling Hand Backward
82865;Thumb Up
17938;Swiping Up
37745;Stop Sign
1966;Sliding Two Fingers Down
102266;Zooming Out With Two Fingers
103049;Swiping Up
52761;Swiping Left
123009;Turning Hand Counterclockwise
118474;Sliding Two Fingers Up
96441;Thumb Down
10617;Doing other things
19970;Thumb Down
64943;Pulling Hand In
66703;Zooming Out With Two Fingers
44233;Sliding Two Fingers Left
102562;Rolling Hand Forward
117946;Thumb Up
110120;Sliding Two Fingers Left
32636;Pushing Hand Away
74669;Doing other things
99703;Sliding Two Fingers Up
68466;Sliding Two Fingers Up
143818;Turning Hand Counterclockwise
139353;Zooming Out With Two Fingers
42578;Pulling Two Fingers In
4114;Swiping Right
16230;Turning Hand Clockwise
18248;Swiping Right
95864;Turning Hand Counterclockwise
68687;Sliding Two Fingers Left
147834;Turning Hand Clockwise
7717;Rolling Hand Backward
68003;Pushing Hand Away
57625;Zooming Out With Two Fingers
124501;Thumb Down
106557;Pushing Two Fingers Away
39456;Pulling Hand In
7096;Zooming Out With Two Fingers
26545;Shaking Hand
51309;Thumb Up
3393;Swiping Left
101559;Sliding Two Fingers Up
130039;Pulling Two Fingers In
86727;Swiping Left
54695;Thumb Down
123887;Sliding Two Fingers Down
67460;Shaking Hand
62012;Thumb Up
53943;Shaking Hand
144804;Pulling Two Fingers In
35895;Doing other things
6581;No gesture
112619;Pulling Hand In
10991;Sliding Two Fingers Down
11180;Zooming Out With Full Hand
37253;Thumb Down
105426;Pulling Two Fingers In
72853;Sliding Two Fingers Up
91471;Doing other things
38665;Zooming In With Two Fingers
137755;Pushing Two Fingers Away
57487;Thumb Up
114155;Thumb Down
100289;Zooming Out With Two Fingers
54632;Swiping Left
142096;Zooming Out With Full Hand
54992;Swiping Up
83637;Stop Sign
1414;Turning Hand Clockwise
126512;Thumb Up
1720;Rolling Hand Backward
108965;No gesture
54032;Drumming Fingers
95108;Sliding Two Fingers Right
37577;Swiping Left
33102;Pushing Two Fingers Away
124006;Pulling Hand In
105439;Zooming Out With Two Fingers
55938;Pulling Hand In
69251;Pushing Two Fingers Away
86189;Swiping Right
78223;Pulling Two Fingers In
108023;Rolling Hand Backward
46989;Sliding Two Fingers Left
79387;Rolling Hand Forward
71310;Swiping Down
43703;Zooming Out With Full Hand
83882;Swiping Down
123063;Shaking Hand
98497;Shaking Hand
115025;Zooming Out With Full Hand
82265;Sliding Two Fingers Left
113122;Swiping Right
127123;Shaking Hand
60054;Doing other things
115340;Pushing Two Fingers Away
146263;Zooming In With Two Fingers
122888;Turning Hand Counterclockwise
126125;No gesture
107753;Rolling Hand Forward
78424;Swiping Right
48260;Drumming Fingers
100658;Zooming Out With Full Hand
90409;Drumming Fingers
132986;Zooming Out With Full Hand
65037;Thumb Down
77806;Swiping Left
79811;Zooming In With Full Hand
12510;Stop Sign
90884;Swiping Left
680;Swiping Up
77412;Thumb Down
120779;Swiping Down
115138;Sliding Two Fingers Down
117256;Drumming Fingers
76612;Pulling Hand In
55712;Thumb Down
74204;Swiping Left
59220;Thumb Down
103167;Thumb Up
137440;Pushing Hand Away
128450;Zooming Out With Full Hand
120996;Turning Hand Clockwise
82786;Doing other things
92900;Pulling Two Fingers In
43125;Pushing Hand Away
41378;Doing other things
67510;Zooming Out With Full Hand
46005;Pulling Two Fingers In
16391;Pushing Hand Away
72086;No gesture
84818;Doing other things
6916;Doing other things
126105;Rolling Hand Forward
34948;Doing other things
83625;Sliding Two Fingers Left
12768;Sliding Two Fingers Left
65173;Pushing Two Fingers Away
10262;Zooming Out With Full Hand
125632;Zooming Out With Full Hand
120518;Pushing Hand Away
33295;Pulling Two Fingers In
112920;Shaking Hand
124388;Shaking Hand
14290;Swiping Down
37513;Swiping Left
22185;Zooming In With Full Hand
35754;Thumb Up
103991;Shaking Hand
52788;Swiping Down
40415;Rolling Hand Backward
76147;Swiping Down
66725;Drumming Fingers
109605;Turning Hand Clockwise
114045;Doing other things
100587;Turning Hand Counterclockwise
133776;Pushing Two Fingers Away
13315;Sliding Two Fingers Right
66312;Swiping Right
140964;Swiping Down
23172;Zooming In With Two Fingers
30587;Sliding Two Fingers Up
11131;Pulling Two Fingers In
34747;Shaking Hand
3319;Zooming In With Full Hand
54685;Sliding Two Fingers Down
106370;Thumb Up
22792;Thumb Down
125916;Zooming Out With Two Fingers
86939;Pulling Two Fingers In
14446;Thumb Up
115124;Sliding Two Fingers Up
147737;Zooming Out With Two Fingers
1457;Doing other things
105758;Shaking Hand
3526;Sliding Two Fingers Up
3529;Swiping Down
53510;Rolling Hand Forward
137126;Swiping Up
47821;Rolling Hand Forward
111810;Turning Hand Counterclockwise
33787;Zooming In With Two Fingers
84864;Stop Sign
105753;Zooming In With Full Hand
45673;Sliding Two Fingers Down
82244;Doing other things
145538;Thumb Down
81020;Turning Hand Counterclockwise
111332;Thumb Down
26058;Swiping Down
51788;Doing other things
100779;Stop Sign
7380;Swiping Left
54889;Stop Sign
118868;Swiping Right
128623;Pulling Hand In
79377;Zooming Out With Full Hand
145059;Zooming In With Full Hand
32161;Rolling Hand Backward
61893;Shaking Hand
105129;Drumming Fingers
41130;Shaking Hand
128848;Pushing Two Fingers Away
56805;Zooming Out With Full Hand
37002;Rolling Hand Forward
84270;Stop Sign
92961;Drumming Fingers
60869;Thumb Down
8578;Zooming In With Two Fingers
39987;No gesture
50058;Swiping Right
132908;Pulling Two Fingers In
107698;Swiping Up
40719;Thumb Up
73450;Rolling Hand Backward
111707;Sliding Two Fingers Left
33382;Swiping Right
30288;Swiping Right
132854;Stop Sign
3795;Rolling Hand Backward
116319;Thumb Up
21517;Sliding Two Fingers Down
27861;Pulling Hand In
71823;Swiping Left
132373;Thumb Up
110212;Pulling Hand In
94083;Drumming Fingers
10393;Swiping Down
1727;No gesture
129078;Zooming Out With Two Fingers
129662;Rolling Hand Backward
31270;Swiping Up
45716;Turning Hand Counterclockwise
143603;Pulling Two Fingers In
138518;Zooming In With Full Hand
33457;Sliding Two Fingers Right
106770;Thumb Up
48097;Sliding Two Fingers Down
117242;Thumb Down
96424;Swiping Right
105750;Swiping Left
77289;Swiping Left
52280;Swiping Down
23499;Sliding Two Fingers Right
92547;Zooming In With Full Hand
1493;Stop Sign
53608;Zooming Out With Two Fingers
126948;Doing other things
73631;Zooming Out With Two Fingers
57612;Swiping Down
75272;Swiping Up
15198;Zooming In With Two Fingers
45849;Pushing Two Fingers Away
19543;Doing other things
86047;Swiping Up
132257;Turning Hand Counterclockwise
99097;No gesture
143958;Doing other things
121452;Pushing Hand Away
24038;Turning Hand Clockwise
23508;Swiping Down
29414;Drumming Fingers
52241;Sliding Two Fingers Right
49235;Swiping Left
144973;Pushing Hand Away
60155;Zooming Out With Two Fingers
21929;Zooming In With Two Fingers
106943;Pushing Two Fingers Away
136830;Shaking Hand
49209;Swiping Right
92652;Doing other things
2699;Pulling Hand In
126809;Zooming Out With Full Hand
103607;Zooming In With Full Hand
122281;Shaking Hand
106176;Sliding Two Fingers Down
40409;Sliding Two Fingers Up
111014;Rolling Hand Forward
117665;Doing other things
16361;Turning Hand Clockwise
90275;Swiping Down
118499;Doing other things
141017;Swiping Up
50600;Doing other things
28337;Doing other things
39788;Zooming In With Two Fingers
64645;Pulling Two Fingers In
33374;Turning Hand Counterclockwise
62386;Drumming Fingers
117743;Swiping Left
75797;Swiping Down
122510;Pushing Hand Away
144781;Thumb Down
15265;Swiping Left
66007;Thumb Down
89944;Sliding Two Fingers Left
120009;Rolling Hand Forward
45013;Drumming Fingers
64055;Pushing Hand Away
53206;Shaking Hand
15154;Sliding Two Fingers Left
73476;Zooming In With Full Hand
104067;No gesture
67695;Thumb Down
314;No gesture
72444;Pushing Two Fingers Away
129236;Swiping Up
74920;Pulling Hand In
75518;No gesture
73023;Shaking Hand
113159;Sliding Two Fingers Right
54750;Stop Sign
143783;Stop Sign
92976;Shaking Hand
61292;Turning Hand Counterclockwise
954;Pushing Two Fingers Away
128332;Pulling Hand In
70047;Sliding Two Fingers Right
120844;Rolling Hand Forward
45071;No gesture
34999;Pulling Hand In
5446;Pulling Two Fingers In
98442;Sliding Two Fingers Up
35490;Swiping Down
56360;Pulling Two Fingers In
38883;Drumming Fingers
145543;Doing other things
25819;Drumming Fingers
118979;Pushing Two Fingers Away
10776;Sliding Two Fingers Right
23775;Stop Sign
107176;Zooming Out With Full Hand
112944;Rolling Hand Backward
93994;Rolling Hand Forward
48378;Zooming Out With Full Hand
131404;Pushing Hand Away
22874;Rolling Hand Forward
119558;No gesture
40658;Sliding Two Fingers Down
102173;Pulling Hand In
41572;Pushing Two Fingers Away
32749;Rolling Hand Forward
38818;Sliding Two Fingers Right
93958;Turning Hand Counterclockwise
141769;Swiping Left
125439;Thumb Down
61041;Pulling Two Fingers In
130981;Shaking Hand
145805;Zooming Out With Two Fingers
101030;Pulling Hand In
127945;Swiping Up
74532;Zooming Out With Two Fingers
99640;No gesture
33526;Zooming Out With Full Hand
87084;Pushing Two Fingers Away
24406;Pulling Two Fingers In
122081;Pushing Hand Away
55630;Zooming Out With Two Fingers
20178;Pushing Two Fingers Away
29903;Rolling Hand Forward
119813;Pushing Hand Away
18169;Swiping Right
124653;Drumming Fingers
121953;Pulling Two Fingers In
46024;No gesture
70595;Swiping Right
33337;Sliding Two Fingers Up
6993;Stop Sign
58206;Thumb Up
68997;Pushing Hand Away
1261;Zooming Out With Full Hand
92804;Zooming In With Full Hand
7739;Drumming Fingers
15619;Sliding Two Fingers Left
137860;Rolling Hand Backward
32597;Turning Hand Clockwise
122379;Zooming Out With Full Hand
138065;Pulling Hand In
10320;Doing other things
64546;Sliding Two Fingers Left
123830;Thumb Down
41084;Thumb Up
113982;Swiping Up
38579;Swiping Left
16483;Swiping Right
146704;Swiping Up
48408;Sliding Two Fingers Down
112466;Thumb Up
113096;Drumming Fingers
116441;Sliding Two Fingers Up
146984;Stop Sign
83311;Pushing Hand Away
13258;Sliding Two Fingers Down
39490;Shaking Hand
76537;Sliding Two Fingers Up
147837;Turning Hand Counterclockwise
13801;Rolling Hand Forward
37291;Drumming Fingers
90059;Zooming Out With Two Fingers
11669;Turning Hand Clockwise
48425;Thumb Down
78434;Sliding Two Fingers Down
37261;Thumb Down
85121;Swiping Down
126231;Rolling Hand Backward
90632;Rolling Hand Backward
88195;Zooming Out With Two Fingers
61107;Swiping Down
66718;Sliding Two Fingers Down
12628;Turning Hand Counterclockwise
95584;Zooming In With Full Hand
123410;Zooming Out With Two Fingers
117504;No gesture
141265;Swiping Right
17315;Swiping Down
2292;Doing other things
59645;Sliding Two Fingers Left
83773;Shaking Hand
65483;Stop Sign
47900;Zooming In With Full Hand
87067;Turning Hand Clockwise
27417;Shaking Hand
91232;Doing other things
27795;Turning Hand Clockwise
48639;Zooming Out With Two Fingers
25990;Stop Sign
7325;Rolling Hand Backward
44293;Zooming In With Two Fingers
98228;Pushing Two Fingers Away
65225;Swiping Right
14304;Shaking Hand
99383;Drumming Fingers
47934;Stop Sign
68083;Rolling Hand Forward
90531;Thumb Up
27698;Stop Sign
91633;Swiping Right
52389;Sliding Two Fingers Up
102443;Doing other things
108095;Stop Sign
79860;Doing other things
106334;Sliding Two Fingers Right
80182;Pushing Two Fingers Away
108661;Pulling Two Fingers In
134830;Thumb Down
135701;Doing other things
1006;Zooming In With Full Hand
10604;Pulling Two Fingers In
16719;Zooming In With Two Fingers
9141;Swiping Up
63026;Rolling Hand Backward
11681;Sliding Two Fingers Right
49309;Swiping Right
122092;Turning Hand Counterclockwise
134972;Drumming Fingers
5048;No gesture
5585;Doing other things
16486;Sliding Two Fingers Right
65249;Zooming Out With Full Hand
88961;Zooming Out With Two Fingers
110586;Swiping Left
29394;Swiping Right
36591;Sliding Two Fingers Left
49443;Sliding Two Fingers Down
73788;Pushing Hand Away
41044;Pushing Two Fingers Away
121073;Drumming Fingers
28401;Zooming Out With Full Hand
95738;Thumb Down
71086;Thumb Down
132340;Doing other things
131898;Swiping Left
126570;Swiping Down
142728;Shaking Hand
58429;Zooming Out With Two Fingers
1445;Sliding Two Fingers Down
117674;Zooming Out With Two Fingers
12979;Rolling Hand Backward
87753;Shaking Hand
85254;Doing other things
134902;Swiping Left
143342;Zooming In With Full Hand
66665;Stop Sign
110510;Rolling Hand Forward
53796;Drumming Fingers
78034;Rolling Hand Backward
57389;Sliding Two Fingers Down
2129;Pushing Two Fingers Away
146677;Doing other things
120818;Thumb Up
116026;Rolling Hand Forward
5933;Rolling Hand Forward
